deduplication_id,duplicate_record_id,canonical_record_id,match_method,match_key,action,manual_verification_status,notes
D001250,R000880,R000680,normalized_doi,10.1109/confluence.2018.8442843,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001251,R000881,R000131,normalized_doi,10.38007/ijbdit.2020.010102,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001252,R000882,R000122,normalized_doi,10.1093/oed/7022933169,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001253,R000883,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001254,R000884,R000128,normalized_doi,10.6028/nist.sp.800-239,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001255,R000885,R000129,normalized_doi,10.6028/nist.sp.800-239.ipd,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001256,R000886,R000127,normalized_doi,10.70179/rvbfak07,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001257,R000887,R000130,normalized_doi,10.5194/egusphere-egu22-2145,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001258,R000888,R000140,normalized_doi,10.14704/web/v16i2/a192,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001259,R000889,R000131,normalized_doi,10.38007/ijbdit.2020.010102,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001260,R000890,R000690,normalized_doi,10.53564/akademika.v11i2.328,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001261,R000891,R000691,normalized_doi,10.1002/9781119763260.ch4,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001262,R000892,R000122,normalized_doi,10.1093/oed/7022933169,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001263,R000893,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001264,R000894,R000130,normalized_doi,10.5194/egusphere-egu22-2145,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001265,R000895,R000129,normalized_doi,10.6028/nist.sp.800-239.ipd,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001266,R000896,R000128,normalized_doi,10.6028/nist.sp.800-239,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001267,R000897,R000127,normalized_doi,10.70179/rvbfak07,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001268,R000898,R000168,normalized_doi,10.1007/978-3-030-81961-3_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001269,R000899,R000131,normalized_doi,10.38007/ijbdit.2020.010102,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001270,R000900,R000690,normalized_doi,10.53564/akademika.v11i2.328,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001271,R000901,R000680,normalized_doi,10.1109/confluence.2018.8442843,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001272,R000902,R000153,normalized_doi,10.3390/electronics10161900,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001273,R000903,R000122,normalized_doi,10.1093/oed/7022933169,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001274,R000904,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001275,R000905,R000159,normalized_doi,10.1109/icdici66477.2025.11134988,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001276,R000906,R000160,normalized_doi,10.2139/ssrn.5357694,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001277,R000907,R000156,normalized_doi,10.1201/9781003336990-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001278,R000908,R000708,normalized_doi,10.1016/j.renene.2025.123270,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001279,R000909,R000709,normalized_doi,10.5220/0005430600260034,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001280,R000910,R000424,normalized_doi,10.1007/978-3-031-18034-7_11,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001281,R000911,R000155,normalized_doi,10.1109/irec51415.2021.9427865,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001282,R000912,R000122,normalized_doi,10.1093/oed/7022933169,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001283,R000913,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001284,R000914,R000168,normalized_doi,10.1007/978-3-030-81961-3_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001285,R000915,R000166,normalized_doi,10.1109/edge50951.2020.00011,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001286,R000916,R000129,normalized_doi,10.6028/nist.sp.800-239.ipd,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001287,R000917,R000128,normalized_doi,10.6028/nist.sp.800-239,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001288,R000918,R000127,normalized_doi,10.70179/rvbfak07,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001289,R000919,R000130,normalized_doi,10.5194/egusphere-egu22-2145,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001290,R000920,R000131,normalized_doi,10.38007/ijbdit.2020.010102,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001291,R000921,R000690,normalized_doi,10.53564/akademika.v11i2.328,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001292,R000922,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001293,R000923,R001427,normalized_doi,10.3390/wevj11010014,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001294,R000924,R000177,normalized_doi,10.1109/spies63782.2024.10982869,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001295,R000925,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001296,R000926,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001297,R000927,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001298,R000928,R000181,normalized_doi,10.2139/ssrn.5045982,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001299,R000929,R000730,normalized_doi,10.21275/sr23901162102,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001300,R000930,R000729,normalized_doi,10.1109/access.2024.3459053,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001301,R000931,R000731,normalized_doi,10.1109/tensymp50017.2020.9231029,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001302,R000932,R000182,normalized_doi,10.3390/wevj14060152,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001303,R000933,R000184,normalized_doi,10.1049/pbtr016e_ch4,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001304,R000934,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001305,R000935,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001306,R000936,R000189,normalized_doi,10.1109/isgteurope56780.2023.10408178,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001307,R000937,R000191,normalized_doi,10.1109/sgai64825.2025.11009806,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001308,R000938,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001309,R000939,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001310,R000940,R000740,normalized_doi,10.1109/upec55022.2022.9917791,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001311,R000941,R000187,normalized_doi,10.3390/wevj14010018,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001312,R000942,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001313,R000943,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001314,R000944,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001315,R000945,R000195,normalized_doi,10.1007/978-981-10-4250-8_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001316,R000946,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001317,R000947,R000197,normalized_doi,10.1016/j.enconman.2016.12.045,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001318,R000948,R000198,normalized_doi,10.1049/pbpo079e_ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001319,R000949,R000200,normalized_doi,10.1109/tpec.2019.8662152,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001320,R000950,R000201,normalized_doi,10.1007/978-981-15-2639-8_7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001321,R000951,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001322,R000952,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001323,R000953,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001324,R000954,R000198,normalized_doi,10.1049/pbpo079e_ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001325,R000955,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001326,R000956,R000206,normalized_doi,10.1016/j.renene.2024.120760,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001327,R000957,R000207,normalized_doi,10.1016/j.renene.2025.124769,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001328,R000958,R000209,normalized_doi,10.1016/j.renene.2020.07.017,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001329,R000959,R000210,normalized_doi,10.1201/9781003585534-12,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001330,R000960,R000211,normalized_doi,10.1007/s12667-022-00548-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001331,R000962,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001332,R000963,R001914,normalized_doi,10.1109/tsg.2016.2603502,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001333,R000964,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001334,R000965,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001335,R000966,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001336,R000967,R000218,normalized_doi,10.2174/9789815324877125010010,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001337,R000968,R000201,normalized_doi,10.1007/978-981-15-2639-8_7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
